track_key,song,artist,entry_date,exit_date,entry_position,best_position,exit_position,observations,entry_popularity,peak_popularity,exit_popularity,album_type,total_tracks,is_explicit,duration_min,calendar_days,days_on_playlist,continuity,continuity_percentage,peak_date,peak_position_check,time_to_peak_days,rank_slope,popularity_slope,rank_improvement,rank_change_entry_to_exit,rank_movement,popularity_change,popularity_growth_percentage,lifecycle_stage,retention_stability_index,entry_age_days,content_maturity,retention_segment,entry_strength,opportunity_segment,marketing_intensity,playlist_recommendation
mi lova | bad gyal & myke towers,Mi Lova,Bad Gyal & Myke Towers,2024-07-09,2024-08-18,14,14,50,41,0,80,79,single,1,True,3.66955,41,41,1.0,100.0,2024-07-09,14,0,0.6756097560975609,0.38641114982578434,0,36,Stable,79,,Mature Phase,59.68,52,Developing,Long Retention,Moderate Entry,Hidden Opportunity,High,Maintain Current Support
mi luz (ft. rels b) | rvfv,Mi Luz (ft. Rels B),Rvfv,2024-10-23,2025-10-18,50,32,50,172,80,81,75,album,15,False,2.8,361,361,0.47645429362880887,47.64542936288089,2025-10-11,32,353,-0.009152805390273524,-0.039991934399785184,18,0,Stable,-5,-6.25,Mature Phase,47.21,158,Mature,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
mi nena remix | maikel delacalle & quevedo,Mi Nena Remix,Maikel Delacalle & Quevedo,2024-05-18,2024-06-10,28,26,39,24,82,82,81,single,1,False,3.6666666666666665,24,24,1.0,100.0,2024-05-19,26,1,0.48869565217391325,-0.03478260869565538,2,11,Stable,-1,-1.2195121951219512,Mature Phase,67.17,0,Fresh,Long Retention,Weak Entry,Star Content,Very High,Increase Playlist Exposure
miamor | aitana,miamor,Aitana,2024-09-24,2024-09-26,34,34,37,3,31,55,55,album,15,False,2.656,3,3,1.0,100.0,2024-09-24,34,0,1.4999999999999971,11.999999999999996,0,3,Declining,24,77.41935483870968,New Entry,40.0,129,Mature,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
miamor | aitana & rels b,miamor,Aitana & Rels B,2024-08-26,2024-09-23,4,4,43,29,46,79,78,single,1,False,2.656,29,29,1.0,100.0,2024-08-26,4,0,1.2034482758620695,0.44433497536946076,0,39,Declining,32,69.56521739130434,Decline Phase,45.38,100,Mature,Long Retention,Strong Entry,Hidden Opportunity,High,Maintain Current Support
mientras me curo del cora | karol g,MIENTRAS ME CURO DEL CORA,KAROL G,2025-07-24,2025-08-02,47,37,50,10,81,82,82,album,17,False,2.7397666666666667,10,10,1.0,100.0,2025-07-28,37,4,0.6727272727272733,0.12727272727272604,10,3,Stable,1,1.2345679012345678,Mature Phase,59.78,432,Established,Moderate Retention,Weak Entry,Short-Term Hit,Medium,Increase Playlist Exposure
mil mujeres | rauw alejandro,Mil Mujeres,Rauw Alejandro,2025-11-17,2025-11-17,36,36,36,1,65,65,65,album,18,True,2.815366666666667,1,1,1.0,100.0,2025-11-17,36,0,0.0,0.0,0,0,Stable,0,0.0,New Entry,100.0,548,Established,Short Retention,Weak Entry,Short-Term Hit,Medium,Monitor Exit Risk
"milo j: bzrp music sessions, vol. 57 | bizarrap & milo j","Milo J: Bzrp Music Sessions, Vol. 57",Bizarrap & Milo j,2024-10-07,2025-02-10,1,1,50,59,74,89,83,single,1,False,3.165016666666667,127,127,0.4645669291338583,46.45669291338583,2024-10-07,1,0,0.823261250730567,0.030333138515487995,0,49,Declining,9,12.162162162162163,Decline Phase,25.48,142,Mature,High Retention,Strong Entry,Star Content,Very High,Maintain Strong Playlist Support
"milo j: bzrp music sessions, vol. 57 | paul thin","Milo J: Bzrp Music Sessions, Vol. 57",Paul Thin,2025-02-01,2025-02-02,39,39,50,2,56,56,56,single,1,False,2.5504,2,2,1.0,100.0,2025-02-01,39,0,10.999999999999993,-1.360130541437666e-14,0,11,Declining,0,0.0,New Entry,8.33,259,Established,Short Retention,Weak Entry,Low Priority,Low,Monitor Exit Risk
mirame | blessd & ovy on the drums,Mirame,Blessd & Ovy On The Drums,2025-07-15,2025-07-30,31,13,29,16,84,88,88,single,1,True,2.624216666666667,16,16,1.0,100.0,2025-07-19,13,4,0.6411764705882368,0.261764705882355,18,-2,Stable,4,4.761904761904762,Mature Phase,60.93,423,Established,Long Retention,Weak Entry,Star Content,Very High,Increase Playlist Exposure
